date_hour,publisher_token,country_tier,placement_id,campaign_name,as_type,ad_id,ad_set_id,bid_requests,bids,total_bid_amount,impressions,views,clicks
2025-05-02 05:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,7,7,15.276814,7,7,0
2025-05-02 05:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,6.797494,3,3,0
2025-05-02 06:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3192,3192,3192.0,3190,3185,53
2025-05-02 06:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,210,210,325.69971,170,164,2
2025-05-02 06:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,4,4,7.389161,4,4,0
2025-05-02 06:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,5,5,9.684097,4,4,0
2025-05-02 07:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,2827,2827,2827.0,2825,2821,36
2025-05-02 07:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,155,155,248.467099,124,121,4
2025-05-02 07:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,8,8,14.857614,8,8,0
2025-05-02 07:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,2,2,4.91637,2,2,0
2025-05-02 08:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,2425,2425,2425.0,2422,2417,39
2025-05-02 08:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,112,112,176.753531,85,85,0
2025-05-02 08:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,5.393683,3,3,0
2025-05-02 08:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,6,6,11.461175,4,3,0
2025-05-02 09:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,2182,2182,2182.0,2181,2174,22
2025-05-02 09:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,127,127,203.777632,93,90,0
2025-05-02 09:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,13,13,25.619732,11,11,0
2025-05-02 09:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,1,1,1.281407,1,1,0
2025-05-02 10:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,1498,1498,1498.0,1498,1496,18
2025-05-02 10:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,92,92,149.987109,76,75,0
2025-05-02 10:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,4,4,7.72356,4,4,0
2025-05-02 10:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,4.622619,3,3,0
2025-05-02 11:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,1669,1669,1669.0,1663,1652,20
2025-05-02 11:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,161,161,283.245069,127,127,1
2025-05-02 11:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,6.896825,2,2,0
2025-05-02 11:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,1,1,1.283975,1,1,0
2025-05-02 12:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,1635,1635,1635.0,1630,1623,16
2025-05-02 12:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,325,325,518.873713,228,223,1
2025-05-02 12:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,5.592779,3,3,0
2025-05-02 12:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,2,2,5.348005,2,2,0
2025-05-02 13:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,1589,1589,1589.0,1587,1586,19
2025-05-02 13:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,612,612,1007.032939,438,427,3
2025-05-02 13:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,6,6,11.396676,6,6,0
2025-05-02 13:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,5.030834,3,3,0
2025-05-02 14:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,1580,1580,1580.0,1578,1574,23
2025-05-02 14:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,798,798,1332.213181,620,608,4
2025-05-02 14:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,4,4,6.56209,3,3,0
2025-05-02 14:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,4.369772,3,3,0
2025-05-02 15:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,21,21,21.0,21,21,1
2025-05-02 15:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,55,55,88.9956,42,41,0
2025-05-02 15:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,2,2,3.634892,2,2,0
2025-05-02 15:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,1,1,2.309422,1,1,0
2025-05-03 16:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3921,3921,3921.0,3912,3894,40
2025-05-03 16:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,254,254,425.859177,187,179,1
2025-05-03 16:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,7.166822,3,3,0
2025-05-03 16:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,4,4,9.348512,3,3,0
2025-05-03 17:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,4735,4735,4735.0,4714,4702,58
2025-05-03 17:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,233,233,369.017286,175,165,2
2025-05-03 17:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,10,10,19.610699,7,6,0
2025-05-03 17:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,6,6,10.62353,6,6,0
2025-05-03 18:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,4550,4550,4550.0,4541,4528,49
2025-05-03 18:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,287,287,483.482366,230,224,3
2025-05-03 18:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,6.030354,3,3,0
2025-05-03 18:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,5,5,11.204139,5,5,0
2025-05-03 19:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,4453,4453,4453.0,4437,4424,72
2025-05-03 19:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,341,341,554.694182,271,259,2
2025-05-03 19:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,6.013225,3,3,0
2025-05-03 19:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,6,6,11.219993,6,6,0
2025-05-03 20:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,4882,4882,4882.0,4878,4864,95
2025-05-03 20:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,309,309,494.936017,239,229,1
2025-05-03 20:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,5,5,8.859961,5,5,0
2025-05-03 20:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,6,6,11.530594,6,6,0
2025-05-03 21:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,5099,5099,5099.0,5085,5077,104
2025-05-03 21:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,237,237,384.928948,178,174,2
2025-05-03 21:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,6,6,10.450709,6,6,0
2025-05-03 21:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,7,7,12.54774,7,7,0
2025-05-03 22:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,5115,5115,5115.0,5107,5094,112
2025-05-03 22:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,284,284,461.98429,221,210,2
2025-05-03 22:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,6.192821,3,3,0
2025-05-03 22:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,4,4,7.550753,4,3,0
2025-05-03 23:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,5170,5170,5170.0,5160,5146,91
2025-05-03 23:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,270,270,444.533142,208,200,2
2025-05-03 23:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,2,2,3.501932,2,2,0
2025-05-04 00:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,5053,5053,5053.0,5045,5036,75
2025-05-04 00:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,335,335,559.509873,265,256,4
2025-05-04 00:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,4,4,6.61741,4,4,0
2025-05-04 00:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,2,2,4.961571,2,1,0
2025-05-04 01:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,5238,5238,5238.0,5231,5219,111
2025-05-04 01:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,263,263,415.310569,200,192,2
2025-05-04 01:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,4,4,5.920191,4,3,0
2025-05-04 01:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,1,1,1.735319,1,1,0
2025-05-04 02:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,5300,5300,5300.0,5292,5277,86
2025-05-04 02:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,365,365,614.774741,278,270,1
2025-05-04 02:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,3.656659,2,2,1
2025-05-04 02:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,2,2,4.319855,2,2,0
2025-05-04 03:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,5529,5529,5529.0,5527,5509,103
2025-05-04 03:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,259,259,439.988385,204,196,6
2025-05-04 03:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,4.839719,3,3,0
2025-05-04 04:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,5125,5125,5125.0,5122,5112,82
2025-05-04 04:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,300,300,503.876079,238,230,3
2025-05-04 04:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,1,1,1.633101,1,1,0
2025-05-04 04:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,4,4,8.541886,4,4,0
2025-05-04 05:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,2427,2427,2427.0,2425,2421,43
2025-05-04 05:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,147,147,247.106714,118,117,2
2025-05-04 05:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,2,2,3.494758,2,2,0
2025-05-04 05:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,6.679612,2,2,0
2025-05-05 06:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,4226,4226,4226.0,4219,4212,58
2025-05-05 06:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,340,340,572.116575,272,257,4
2025-05-05 06:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,14,14,25.391802,13,13,0
2025-05-05 07:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,4133,4133,4133.0,4128,4122,54
2025-05-05 07:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,157,157,266.153053,124,120,0
2025-05-05 07:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,1,1,1.740599,1,1,0
2025-05-05 08:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3413,3413,3413.0,3400,3394,49
2025-05-05 08:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,151,151,248.76211,110,105,0
2025-05-05 08:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,4,4,7.136558,4,4,0
2025-05-05 08:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,4.971099,3,3,0
2025-05-05 09:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3069,3069,3069.0,3063,3060,44
2025-05-05 09:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,153,153,256.142579,103,102,2
2025-05-05 09:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,6,6,10.891169,6,6,0
2025-05-05 09:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,6,6,11.339969,6,5,0
2025-05-05 10:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3295,3295,3295.0,3290,3284,49
2025-05-05 10:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,138,138,223.247352,104,102,1
2025-05-05 10:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,6,6,10.089932,6,6,0
2025-05-05 10:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,5,5,8.244836,5,5,0
2025-05-05 11:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3371,3371,3371.0,3367,3358,47
2025-05-05 11:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,167,167,273.124423,124,117,3
2025-05-05 11:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,6,6,11.338501,6,6,0
2025-05-05 11:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,8,8,18.319534,7,7,0
2025-05-05 12:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3287,3287,3287.0,3282,3272,47
2025-05-05 12:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,247,247,398.997801,177,170,2
2025-05-05 12:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,7.466878,3,3,0
2025-05-05 12:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,8,8,14.356597,7,7,0
2025-05-05 13:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3130,3130,3130.0,3125,3117,55
2025-05-05 13:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,547,547,918.607321,405,375,3
2025-05-05 13:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,5.165967,3,3,0
2025-05-05 13:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,7,7,11.218519,7,7,0
2025-05-05 14:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3140,3140,3140.0,3135,3125,43
2025-05-05 14:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,783,783,1263.790261,583,558,5
2025-05-05 14:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,2,2,3.880858,2,2,0
2025-05-05 14:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,5,5,9.902004,5,5,0
2025-05-05 15:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3037,3037,3037.0,3029,3020,42
2025-05-05 15:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,971,971,1587.443828,727,687,5
2025-05-05 15:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,5,5,10.125213,5,5,0
2025-05-05 15:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,2,2,4.475435,2,1,0
2025-05-05 16:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3242,3242,3242.0,3234,3226,58
2025-05-05 16:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,872,872,1415.806382,643,613,2
2025-05-05 16:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,1,1,1.541283,1,1,0
2025-05-05 16:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,2,2,3.165457,2,2,0
2025-05-05 17:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3173,3173,3173.0,3169,3161,36
2025-05-05 17:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,928,928,1521.000829,708,668,4
2025-05-05 17:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,5,5,8.712358,2,2,0
2025-05-05 17:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,6,6,10.026841,5,5,0
2025-05-05 18:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3168,3168,3168.0,3156,3138,35
2025-05-05 18:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,1005,1005,1676.534471,792,750,3
2025-05-05 18:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,4.787423,2,2,0
2025-05-05 18:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,7,7,12.976426,7,6,0
2025-05-05 19:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3892,3892,3892.0,3886,3871,46
2025-05-05 19:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,519,519,860.012784,403,388,3
2025-05-05 19:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,5,5,10.15896,5,5,0
2025-05-05 19:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,5,5,9.109846,5,5,0
2025-05-05 20:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,4241,4241,4241.0,4229,4205,53
2025-05-05 20:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,470,470,766.101351,372,353,3
2025-05-05 20:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,5,5,9.392722,5,5,0
2025-05-05 20:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,6,6,11.006208,6,6,0
2025-05-05 21:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,4265,4265,4265.0,4256,4241,60
2025-05-05 21:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,554,554,909.537472,425,399,5
2025-05-05 21:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,4.771993,3,3,0
2025-05-05 21:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,4,4,5.969175,3,3,0
2025-05-05 22:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,910,910,910.0,909,909,11
2025-05-05 22:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,414,414,674.082124,316,296,0
2025-05-05 22:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,2,2,4.619793,2,2,0
2025-05-06 06:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3421,3421,3421.0,3415,3406,43
2025-05-06 06:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,337,337,559.828028,264,249,3
2025-05-06 06:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,1,1,2.066579,1,1,0
2025-05-06 06:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,13,13,22.923016,11,11,0
2025-05-06 07:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3823,3823,3823.0,3819,3815,55
2025-05-06 07:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,168,168,289.50167,131,122,1
2025-05-06 07:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,5,5,8.327823,4,4,0
2025-05-06 08:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3203,3203,3203.0,3182,3164,34
2025-05-06 08:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,186,186,295.858873,147,142,0
2025-05-06 08:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,1,1,1.899906,1,1,0
2025-05-06 08:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,4,4,6.475864,4,4,0
2025-05-06 09:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3168,3168,3168.0,3167,3164,52
2025-05-06 09:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,123,123,196.29422,96,95,0
2025-05-06 09:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,2,2,2.371148,2,2,0
2025-05-06 09:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,6,6,11.966709,6,5,0
2025-05-06 10:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3403,3403,3403.0,3395,3389,40
2025-05-06 10:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,85,85,146.507443,74,72,1
2025-05-06 10:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,1,1,1.881915,1,1,1
2025-05-06 10:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,7,7,12.296673,7,7,0
2025-05-06 11:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3513,3513,3513.0,3507,3499,54
2025-05-06 11:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,121,121,195.537818,93,89,1
2025-05-06 11:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,6.030701,3,3,0
2025-05-06 11:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,2,2,4.184901,1,1,0
2025-05-06 12:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3386,3386,3386.0,3379,3366,49
2025-05-06 12:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,226,226,375.953694,170,162,0
2025-05-06 12:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,2,2,2.301394,2,2,0
2025-05-06 12:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,7,7,13.01934,5,5,0
2025-05-06 13:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3136,3136,3136.0,3132,3119,40
2025-05-06 13:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,636,636,1055.155636,483,457,3
2025-05-06 13:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,1,1,1.71109,1,1,0
2025-05-06 13:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,3,3,6.859526,2,1,0
2025-05-06 14:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,2877,2877,2877.0,2871,2863,43
2025-05-06 14:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,962,962,1609.583284,738,705,6
2025-05-06 14:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,2,2,4.378811,2,2,0
2025-05-06 14:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,5,5,8.985344,2,1,0
2025-05-06 15:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,2983,2983,2983.0,2978,2969,39
2025-05-06 15:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,1112,1112,1799.016904,811,751,5
2025-05-06 15:00:00.000,pixelchat-qkanbvwd4e,Tier 1,120,Read or Not,read-or-not,67512,67503,3,3,5.005853,3,3,0
2025-05-06 15:00:00.000,pixelchat-qkanbvwd4e,US,120,Read or Not,read-or-not,67512,67503,2,2,3.096683,2,2,0
2025-05-06 16:00:00.000,chai-uddtkp7zb1,US,143,Read or Not,read-or-not,67512,67503,3183,3183,3183.0,3175,3158,43
2025-05-06 16:00:00.000,deepai-yjdgkyt51l,US,128,Read or Not,read-or-not,67512,67503,840,840,1374.637253,646,603,7
